Start_Lat,End_Lng,elapsed_time,day_of_week,hour_of_day,time_period,Temperature(C),Humidity(%),Pressure(atm),Visibility(km),Wind_Direction,Wind_Speed(kmph),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Severity
38.51561,-90.412273,153.5,4,5,night,19.444444444444443,73.0,0.9952476,16.0934,SSE,12.87472,clear,1.0,0.0,0.0,0.0,2
38.650022,-90.448451,75.01666666666667,1,6,morning,-2.2222222222222223,81.0,0.9818796,14.48406,WSW,4.82802,clear,1.0,1.0,0.0,0.0,2
38.554456,-90.40512,75.01666666666667,1,7,morning,26.666666666666668,67.0,0.9838848,16.0934,W,4.82802,clear,0.0,0.0,0.0,0.0,2
38.635517,-90.37739,133.5,6,12,afternoon,28.88888888888889,47.0,0.984219,16.0934,SSW,20.92142,clear,0.0,0.0,0.0,0.0,2
38.571172,-90.417794,70.38333333333334,0,16,afternoon,27.77777777777778,62.0,0.9785376,16.0934,WNW,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.675413,-90.343626,143.5,0,15,afternoon,35.0,44.0,0.9788718,16.0934,VAR,9.65604,thunderstorm,0.0,0.0,0.0,0.0,2
38.689825,-90.304697,75.01666666666667,6,0,night,27.77777777777778,69.0,0.982548,16.0934,SSW,14.48406,clear,1.0,1.0,1.0,1.0,2
38.627177,-90.195958,52.85,2,15,afternoon,32.22222222222222,42.0,0.984219,16.0934,VAR,9.65604,clear,0.0,0.0,0.0,0.0,2
38.633664,-90.449346,160.5,0,14,afternoon,7.777777777777778,50.0,0.9929082,16.0934,N,12.87472,cloudy,0.0,0.0,0.0,0.0,2
38.7331,-90.255775,75.01666666666667,6,10,morning,15.0,51.0,0.9798744,16.0934,C,0.0,cloudy,0.0,0.0,0.0,0.0,2
38.66937100000001,-90.449346,64.0,6,14,afternoon,31.666666666666668,65.0,0.9795402,16.0934,NNW,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.631873,-90.271999,55.0,2,18,evening,31.11111111111111,30.0,0.9872268,16.0934,VAR,8.0467,clear,0.0,0.0,0.0,0.0,2
38.610938,-90.203895,40.5,1,21,evening,22.22222222222222,64.0,0.9882294,16.0934,C,0.0,clear,1.0,1.0,0.0,0.0,2
38.528973,-90.389609,135.01666666666668,4,16,afternoon,10.0,35.0,0.9979212,16.0934,S,11.26538,clear,0.0,0.0,0.0,0.0,2
38.726406,-90.31563,75.01666666666667,1,10,morning,7.777777777777778,56.0,0.9962502,16.0934,N,9.65604,clear,0.0,0.0,0.0,0.0,2
38.622994,-90.18594,36.5,2,13,afternoon,21.666666666666668,63.0,0.9828822,16.0934,WSW,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.630735,-90.31657,96.56666666666666,3,15,afternoon,28.88888888888889,58.0,0.9788718,16.0934,N,8.0467,cloudy,0.0,0.0,0.0,0.0,2
38.556743,-90.435271,139.16666666666666,1,6,morning,17.22222222222222,87.0,0.9838848,12.87472,C,0.0,cloudy,1.0,0.0,0.0,0.0,4
38.674791,-90.347961,77.0,0,8,morning,1.6666666666666667,48.0,0.9862242,16.0934,NW,33.79614,clear,0.0,0.0,0.0,0.0,2
38.611009,-90.203895,81.0,0,10,morning,32.77777777777778,34.0,0.9872268,16.0934,NW,24.1401,clear,0.0,0.0,0.0,0.0,2
38.58544000000001,-90.359972,215.05,4,21,evening,3.333333333333333,97.0,0.9865584,12.87472,E,4.82802,cloudy,1.0,1.0,1.0,1.0,2
38.63033,-90.312281,44.5,3,7,morning,21.666666666666668,100.0,0.9868926,3.21868,W,4.82802,rain,0.0,0.0,0.0,0.0,2
38.630947,-90.306511,22.416666666666668,3,15,afternoon,26.666666666666668,40.0,0.9855558,16.0934,C,0.0,cloudy,0.0,0.0,0.0,0.0,2
38.571364,-90.417794,70.91666666666667,0,16,afternoon,27.77777777777778,62.0,0.9785376,16.0934,WNW,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.70256,-90.269524,75.0,0,12,afternoon,20.0,26.0,0.9932424,16.0934,SW,22.53076,cloudy,0.0,0.0,0.0,0.0,2
38.767682,-90.33904,130.0,4,10,morning,27.22222222222222,69.0,0.9848874,16.0934,W,9.65604,cloudy,0.0,0.0,0.0,0.0,2
38.738647,-90.322175,73.93333333333334,4,16,afternoon,34.44444444444444,47.0,0.9805428,16.0934,SSE,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.616543,-90.231688,135.65,3,6,morning,6.666666666666667,96.0,0.9718536,9.65604,NNW,16.0934,cloudy,1.0,1.0,1.0,0.0,2
38.620553,-90.209783,14.0,0,6,morning,-3.888888888888889,96.0,0.9962502,11.26538,S,8.0467,clear,1.0,1.0,0.0,0.0,2
38.613623,-90.214182,222.0,3,11,morning,4.444444444444445,41.0,1.0039368,16.0934,NNE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.684056,-90.253472,53.0,0,8,morning,10.555555555555555,77.0,0.9745272,16.0934,WNW,24.1401,cloudy,0.0,0.0,0.0,0.0,2
38.608864,-90.200465,90.0,6,16,afternoon,30.55555555555556,53.0,0.9899004,16.0934,S,12.87472,clear,0.0,0.0,0.0,0.0,2
38.606302,-90.44843,147.0,0,16,afternoon,22.77777777777778,27.0,0.9835506,16.0934,SE,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.610689,-90.215508,75.03333333333333,1,10,morning,16.11111111111111,64.0,0.9932424,16.0934,SSE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.62982,-90.301016,70.11666666666666,4,17,afternoon,29.444444444444443,59.0,0.9895662,16.0934,NNE,12.87472,clear,0.0,0.0,0.0,0.0,2
38.595047,-90.356287,280.0,4,21,evening,3.333333333333333,97.0,0.9865584,12.87472,E,4.82802,cloudy,1.0,1.0,1.0,1.0,2
38.698558,-90.448676,59.0,3,7,morning,25.55555555555556,79.0,0.9788718,14.48406,NW,8.0467,clear,0.0,0.0,0.0,0.0,2
38.580655,-90.239167,75.05,0,11,morning,28.88888888888889,55.0,0.9912372,16.0934,VAR,4.82802,clear,0.0,0.0,0.0,0.0,2
38.71097,-90.266404,190.78333333333333,3,17,afternoon,8.333333333333334,28.0,0.9969186,16.0934,N,14.48406,clear,0.0,0.0,0.0,0.0,2
38.579784,-90.740792,75.03333333333333,1,10,morning,16.11111111111111,64.0,0.9932424,16.0934,SSE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.579784,-90.74349,75.03333333333333,0,17,afternoon,22.77777777777778,100.0,0.9835506,16.0934,SE,9.65604,rain,0.0,0.0,0.0,0.0,2
38.579784,-90.744411,75.01666666666667,6,11,morning,27.77777777777778,51.0,0.995916,16.0934,VAR,4.82802,clear,0.0,0.0,0.0,0.0,2
38.681856,-90.21135,75.01666666666667,2,1,night,2.7777777777777777,73.0,0.994245,16.0934,C,0.0,cloudy,1.0,1.0,1.0,1.0,2
38.613784,-90.190458,20.0,6,10,morning,26.11111111111111,72.0,0.9882294,16.0934,NNE,8.0467,clear,0.0,0.0,0.0,0.0,2
38.614008,-90.190458,20.0,5,11,morning,26.666666666666668,67.0,0.9845532,16.0934,SE,24.1401,cloudy,0.0,0.0,0.0,0.0,2
38.61355800000001,-90.214182,57.0,6,16,afternoon,28.88888888888889,58.0,0.9902346,16.0934,ENE,11.26538,cloudy,0.0,0.0,0.0,0.0,2
38.649793,-90.362093,69.0,3,11,morning,21.666666666666668,73.0,0.9835506,16.0934,C,0.0,cloudy,0.0,0.0,0.0,0.0,2
38.631406,-90.236575,162.0,3,14,afternoon,14.444444444444445,46.0,0.9905688,16.0934,N,19.31208,clear,0.0,0.0,0.0,0.0,2
38.749628,-90.338488,75.15,2,17,afternoon,25.0,62.0,0.9815454,16.0934,ENE,11.26538,cloudy,0.0,0.0,0.0,0.0,2
38.553242,-90.439934,75.01666666666667,4,7,morning,10.555555555555555,80.0,0.9835506,16.0934,WNW,8.0467,cloudy,1.0,0.0,0.0,0.0,2
38.602481,-90.222684,75.03333333333333,3,10,morning,20.0,87.0,0.990903,16.0934,W,9.65604,cloudy,0.0,0.0,0.0,0.0,2
38.620984,-90.202168,66.5,2,6,morning,3.333333333333333,89.0,0.9845532,16.0934,N,11.26538,cloudy,1.0,1.0,0.0,0.0,2
38.613224,-90.190458,21.0,2,15,afternoon,30.0,65.0,0.9888978,16.0934,C,0.0,cloudy,0.0,0.0,0.0,0.0,2
38.612648,-90.190458,20.0,2,18,evening,31.11111111111111,30.0,0.9872268,16.0934,VAR,8.0467,clear,0.0,0.0,0.0,0.0,2
38.613595,-90.21453,49.5,6,16,afternoon,30.0,51.0,0.9895662,16.0934,S,14.48406,clear,0.0,0.0,0.0,0.0,2
38.614071,-90.214182,84.0,2,14,afternoon,29.444444444444443,67.0,0.9902346,16.0934,C,0.0,cloudy,0.0,0.0,0.0,0.0,2
38.74622100000001,-90.337868,60.583333333333336,0,17,afternoon,10.0,36.0,0.9902346,16.0934,VAR,9.65604,clear,0.0,0.0,0.0,0.0,2
38.577279,-90.353833,102.5,3,15,afternoon,10.0,43.0,0.9835506,16.0934,WNW,16.0934,clear,0.0,0.0,0.0,0.0,2
38.618923,-90.186029,100.01666666666668,3,16,afternoon,13.333333333333334,26.0,0.9922398,16.0934,W,9.65604,clear,0.0,0.0,0.0,0.0,2
38.632108,-90.261303,38.0,2,9,morning,21.11111111111111,90.0,0.984219,16.0934,NNE,11.26538,cloudy,0.0,0.0,0.0,0.0,2
38.618122,-90.19566,75.03333333333333,1,10,morning,12.22222222222222,64.0,0.9969186,16.0934,SE,12.87472,clear,0.0,0.0,0.0,0.0,2
38.671453,-90.361049,154.7,0,15,afternoon,7.777777777777778,50.0,0.9929082,16.0934,N,12.87472,cloudy,0.0,0.0,0.0,0.0,4
38.595052,-90.359117,280.0,4,21,evening,3.333333333333333,97.0,0.9865584,12.87472,E,4.82802,cloudy,1.0,1.0,1.0,1.0,2
38.594815,-90.359117,210.5,4,21,evening,3.333333333333333,97.0,0.9865584,12.87472,E,4.82802,cloudy,1.0,1.0,1.0,1.0,2
38.490385,-90.32287,67.0,0,6,morning,17.22222222222222,97.0,0.9919056,16.0934,SSE,8.0467,clear,1.0,1.0,0.0,0.0,2
38.771822,-90.281755,75.1,6,19,evening,3.888888888888889,41.0,0.9865584,16.0934,NNW,4.82802,clear,1.0,1.0,1.0,1.0,2
38.643273,-90.190478,75.08333333333333,1,16,afternoon,26.11111111111111,74.0,0.98589,16.0934,VAR,8.0467,cloudy,0.0,0.0,0.0,0.0,2
38.638487,-90.450961,172.76666666666668,3,17,afternoon,27.22222222222222,74.0,0.9785376,16.0934,SSE,22.53076,cloudy,0.0,0.0,0.0,0.0,2
38.613737,-90.191201,612.5833333333334,4,7,morning,21.11111111111111,68.0,0.997587,16.0934,S,14.48406,clear,0.0,0.0,0.0,0.0,2
38.636935,-90.37739,144.0,4,7,morning,10.555555555555555,86.0,0.9695142,16.0934,C,0.0,cloudy,0.0,0.0,0.0,0.0,2
38.686197,-90.236162,70.5,4,10,morning,30.0,63.0,0.9795402,16.0934,SE,19.31208,cloudy,0.0,0.0,0.0,0.0,2
38.618696,-90.430322,77.75,4,16,afternoon,31.11111111111111,53.0,0.9805428,16.0934,SSE,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.683137,-90.253721,66.5,0,6,morning,21.11111111111111,87.0,0.9778692,14.48406,E,4.82802,cloudy,0.0,0.0,0.0,0.0,2
38.672804,-90.443254,119.0,1,16,afternoon,14.444444444444445,28.0,0.9832164,16.0934,C,0.0,clear,0.0,0.0,0.0,0.0,2
38.528587,-90.358079,98.5,4,17,afternoon,2.2222222222222223,97.0,0.9888978,16.0934,ENE,9.65604,cloudy,1.0,1.0,0.0,0.0,2
38.618937,-90.264689,75.03333333333333,1,15,afternoon,9.444444444444445,33.0,0.9915714,16.0934,SSE,20.92142,clear,0.0,0.0,0.0,0.0,2
38.770711,-90.238877,37.0,3,19,evening,-1.1111111111111112,66.0,0.9919056,16.0934,NW,12.87472,clear,1.0,1.0,1.0,1.0,2
38.690413,-90.237979,77.5,4,10,morning,30.0,63.0,0.9795402,16.0934,SE,19.31208,cloudy,0.0,0.0,0.0,0.0,2
38.590977,-90.326459,95.03333333333332,4,18,evening,23.88888888888889,38.0,0.9772008,16.0934,N,11.26538,clear,0.0,0.0,0.0,0.0,2
38.631151,-90.317422,226.38333333333333,4,14,afternoon,23.88888888888889,28.0,0.9812112,16.0934,WNW,27.35878,cloudy,0.0,0.0,0.0,0.0,2
38.715011,-90.499098,75.25,4,10,morning,28.33333333333333,58.0,0.9845532,16.0934,C,0.0,clear,0.0,0.0,0.0,0.0,2
38.577001,-90.326698,88.5,4,7,morning,23.33333333333333,93.0,0.9862242,12.87472,WNW,11.26538,rain,0.0,0.0,0.0,0.0,2
38.725796,-90.350746,66.56666666666666,2,14,afternoon,31.11111111111111,37.0,0.9795402,16.0934,ESE,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.722583,-90.357229,83.5,1,14,afternoon,32.22222222222222,43.0,0.982548,16.0934,S,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.635676,-90.420577,75.03333333333333,0,18,evening,12.22222222222222,35.0,0.977535,16.0934,S,14.48406,clear,1.0,1.0,1.0,0.0,2
38.581111,-90.449493,75.01666666666667,3,7,morning,21.11111111111111,81.0,0.9778692,16.0934,NNW,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.687951,-90.430576,173.5,3,15,afternoon,10.0,43.0,0.9835506,16.0934,WNW,16.0934,clear,0.0,0.0,0.0,0.0,2
38.559607,-90.423804,75.08333333333333,3,15,afternoon,18.33333333333333,84.0,0.977535,16.0934,NNE,9.65604,cloudy,0.0,0.0,0.0,0.0,2
38.509005,-90.375102,75.01666666666667,4,11,morning,28.88888888888889,58.0,0.9905688,16.0934,ENE,12.87472,clear,0.0,0.0,0.0,0.0,2
38.624059,-90.194743,87.5,4,8,morning,1.1111111111111112,70.0,1.0066104,16.0934,SE,9.65604,clear,0.0,0.0,0.0,0.0,2
38.61213400000001,-90.191201,106.5,4,9,morning,26.666666666666668,71.0,0.9895662,16.0934,NE,8.0467,clear,0.0,0.0,0.0,0.0,2
38.611422,-90.215508,75.1,0,17,afternoon,32.22222222222222,45.0,0.987561,16.0934,NE,12.87472,clear,0.0,0.0,0.0,0.0,2
38.595279,-90.332192,21.5,6,21,evening,24.444444444444443,79.0,0.9902346,16.0934,NE,8.0467,clear,1.0,1.0,0.0,0.0,2
38.620553,-90.217772,137.5,1,17,afternoon,28.88888888888889,41.0,0.987561,16.0934,SW,20.92142,clear,0.0,0.0,0.0,0.0,2
38.581985,-90.362685,75.03333333333333,1,10,morning,16.11111111111111,64.0,0.9932424,16.0934,SSE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.61290200000001,-90.190905,610.5,2,10,morning,6.666666666666667,53.0,0.995916,16.0934,WSW,11.26538,clear,0.0,0.0,0.0,0.0,2
38.706057,-90.480676,75.15,2,18,evening,17.22222222222222,60.0,0.9768666,16.0934,SSE,16.0934,cloudy,1.0,1.0,1.0,1.0,2
38.588265,-90.21451,59.5,2,16,afternoon,27.22222222222222,44.0,0.9868926,16.0934,NNE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.575727,-90.214926,64.0,0,6,morning,22.22222222222222,97.0,0.9902346,16.0934,SSE,9.65604,clear,0.0,0.0,0.0,0.0,2
38.629507,-90.319637,75.01666666666667,0,10,morning,21.11111111111111,38.0,0.9865584,16.0934,SSW,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.632463,-90.286361,100.0,6,21,evening,9.444444444444445,80.0,0.989232,16.0934,NNE,9.65604,cloudy,1.0,1.0,1.0,0.0,2
38.64655,-90.354921,75.03333333333333,6,14,afternoon,32.22222222222222,39.0,0.9828822,16.0934,S,16.0934,clear,0.0,0.0,0.0,0.0,2
38.620553,-90.211717,14.0,0,6,morning,-5.0,96.0,0.995916,8.0467,SSW,4.82802,clear,1.0,1.0,0.0,0.0,2
38.646984,-90.405359,100.06666666666666,3,3,night,28.33333333333333,77.0,0.9835506,16.0934,ESE,9.65604,cloudy,1.0,1.0,1.0,1.0,2
38.63105,-90.257418,130.68333333333334,5,3,night,13.88888888888889,96.0,0.9902346,16.0934,N,11.26538,clear,1.0,1.0,1.0,1.0,4
38.512031,-90.412273,160.0,2,7,morning,18.88888888888889,96.0,0.990903,16.0934,ENE,4.82802,cloudy,0.0,0.0,0.0,0.0,2
38.629677,-90.317422,45.0,5,15,afternoon,8.333333333333334,37.0,0.9828822,16.0934,WNW,25.74944,clear,0.0,0.0,0.0,0.0,2
38.612374,-90.203895,233.5,3,11,morning,4.444444444444445,41.0,1.0039368,16.0934,NNE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.683036,-90.253472,75.01666666666667,4,17,afternoon,17.77777777777778,48.0,0.9788718,16.0934,N,16.0934,clear,1.0,1.0,0.0,0.0,2
38.613572,-90.205108,75.01666666666667,4,5,night,13.88888888888889,100.0,0.9888978,3.21868,C,0.0,mist,1.0,1.0,1.0,1.0,2
38.633842,-90.449176,80.0,3,12,afternoon,33.888888888888886,57.0,0.9818796,16.0934,NW,12.87472,cloudy,0.0,0.0,0.0,0.0,2
38.702495,-90.450492,121.5,3,6,morning,13.333333333333334,64.0,0.9835506,16.0934,SW,11.26538,cloudy,0.0,0.0,0.0,0.0,2
38.634983,-90.352275,65.0,6,14,afternoon,31.666666666666668,40.0,0.9835506,16.0934,SW,19.31208,clear,0.0,0.0,0.0,0.0,2
38.684056,-90.3024,75.05,5,1,night,16.11111111111111,82.0,0.9685116,16.0934,SSE,14.48406,cloudy,1.0,1.0,1.0,1.0,2
38.684215,-90.304697,95.01666666666668,6,10,morning,16.666666666666668,28.0,0.9935766,16.0934,SSE,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.77095,-90.280167,135.03333333333333,5,3,night,22.77777777777778,55.0,0.9912372,16.0934,S,9.65604,cloudy,1.0,1.0,1.0,1.0,2
38.613746,-90.214182,105.13333333333334,4,15,afternoon,29.444444444444443,74.0,0.984219,16.0934,S,14.48406,clear,0.0,0.0,0.0,0.0,2
38.634983,-90.353974,89.08333333333333,4,16,afternoon,31.11111111111111,45.0,0.9812112,16.0934,SW,4.82802,cloudy,0.0,0.0,0.0,0.0,2
38.649103,-90.449934,75.01666666666667,0,8,morning,1.6666666666666667,50.0,0.9848874,16.0934,WNW,28.96812,clear,0.0,0.0,0.0,0.0,2
38.606565,-90.220514,131.55,3,11,morning,20.55555555555556,78.0,0.990903,16.0934,SW,4.82802,cloudy,0.0,0.0,0.0,0.0,4
38.66787100000001,-90.358682,75.01666666666667,3,11,morning,21.666666666666668,75.0,0.9835506,16.0934,C,0.0,cloudy,0.0,0.0,0.0,0.0,2
38.668054,-90.449876,75.03333333333333,6,14,afternoon,31.666666666666668,65.0,0.9795402,16.0934,NNW,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.553074,-90.283131,21.0,3,8,morning,11.666666666666666,66.0,0.9888978,16.0934,W,27.35878,clear,0.0,0.0,0.0,0.0,2
38.572478,-90.283131,74.0,0,16,afternoon,28.88888888888889,63.0,0.9835506,16.0934,S,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.738213,-90.254907,75.01666666666667,0,3,night,22.22222222222222,84.0,0.9838848,16.0934,ENE,8.0467,cloudy,1.0,1.0,1.0,1.0,2
38.738213,-90.253951,75.01666666666667,2,0,night,15.555555555555555,55.0,0.9828822,16.0934,S,14.48406,cloudy,1.0,1.0,1.0,1.0,2
38.767682,-90.339501,75.01666666666667,6,22,evening,11.666666666666666,45.0,0.9922398,16.0934,SSW,11.26538,clear,1.0,1.0,1.0,1.0,2
38.538284,-90.435271,108.0,1,7,morning,16.666666666666668,75.0,0.9895662,16.0934,WSW,4.82802,clear,0.0,0.0,0.0,0.0,2
38.553157,-90.280343,75.03333333333333,3,20,evening,8.88888888888889,46.0,0.9852216,16.0934,SW,8.0467,clear,1.0,1.0,1.0,1.0,2
38.733304,-90.36277,100.05,1,14,afternoon,32.77777777777778,43.0,0.9818796,16.0934,SW,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.634999,-90.323151,218.2333333333333,4,14,afternoon,23.88888888888889,28.0,0.9812112,16.0934,WNW,27.35878,cloudy,0.0,0.0,0.0,0.0,2
38.489652,-90.346038,95.03333333333332,0,20,evening,15.0,46.0,0.9872268,16.0934,NW,11.26538,cloudy,1.0,0.0,0.0,0.0,2
38.578558,-90.392338,46.5,2,18,evening,23.33333333333333,93.0,0.9888978,8.0467,WNW,14.48406,thunderstorm,0.0,0.0,0.0,0.0,2
38.618668,-90.292014,34.0,1,16,afternoon,15.555555555555555,55.0,0.987561,16.0934,E,12.87472,clear,0.0,0.0,0.0,0.0,2
38.761393,-90.338391,75.1,3,7,morning,22.22222222222222,91.0,0.9805428,11.26538,WSW,8.0467,rain,0.0,0.0,0.0,0.0,2
38.502999,-90.328825,265.0,5,10,morning,11.666666666666666,93.0,0.9822138,3.21868,NNE,16.0934,rain,0.0,0.0,0.0,0.0,2
38.61355800000001,-90.214182,54.5,0,10,morning,32.77777777777778,34.0,0.9872268,16.0934,NW,24.1401,clear,0.0,0.0,0.0,0.0,2
38.524508,-90.311429,75.08333333333333,2,18,evening,18.33333333333333,47.0,0.9915714,16.0934,N,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.550414,-90.276208,21.5,1,21,evening,17.77777777777778,96.0,0.9919056,16.0934,N,8.0467,clear,1.0,1.0,1.0,1.0,2
38.55419000000001,-90.318977,128.31666666666666,5,13,afternoon,28.33333333333333,29.0,0.9855558,16.0934,SSW,16.0934,clear,0.0,0.0,0.0,0.0,4
38.525157,-90.401178,75.1,0,7,morning,10.555555555555555,52.0,0.9872268,16.0934,SSE,14.48406,clear,0.0,0.0,0.0,0.0,2
38.7039,-90.450827,75.01666666666667,3,20,evening,4.444444444444445,60.0,0.9862242,16.0934,NNW,4.82802,clear,1.0,1.0,1.0,1.0,2
38.614008,-90.190458,122.63333333333334,5,10,morning,26.666666666666668,67.0,0.9845532,16.0934,SE,24.1401,cloudy,0.0,0.0,0.0,0.0,2
38.559191,-90.423804,75.03333333333333,2,15,afternoon,30.55555555555556,51.0,0.982548,16.0934,WSW,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.631315,-90.31646,147.0,2,15,afternoon,19.444444444444443,42.0,0.9919056,16.0934,NNW,25.74944,cloudy,0.0,0.0,0.0,0.0,2
38.539946,-90.405806,95.01666666666668,2,16,afternoon,18.88888888888889,28.0,0.9989238,16.0934,NE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.618122,-90.205108,75.03333333333333,1,23,evening,13.88888888888889,67.0,0.977535,16.0934,SW,12.87472,cloudy,1.0,1.0,1.0,1.0,2
38.630793,-90.376378,95.01666666666668,0,5,night,23.88888888888889,71.0,0.96918,16.0934,SSE,27.35878,cloudy,1.0,1.0,1.0,0.0,2
38.61213400000001,-90.190458,20.0,2,17,afternoon,31.11111111111111,30.0,0.9872268,16.0934,VAR,8.0467,clear,0.0,0.0,0.0,0.0,2
38.611167,-90.190458,520.5,0,8,morning,13.333333333333334,69.0,0.9899004,16.0934,C,0.0,clear,0.0,0.0,0.0,0.0,2
38.636247,-90.448786,94.0,1,15,afternoon,10.0,35.0,0.9939108,16.0934,VAR,4.82802,cloudy,0.0,0.0,0.0,0.0,2
38.545738,-90.308695,75.01666666666667,6,23,evening,16.11111111111111,100.0,0.9882294,16.0934,C,0.0,clear,1.0,1.0,1.0,1.0,2
38.5667,-90.433858,186.0,0,14,afternoon,32.22222222222222,42.0,0.9812112,16.0934,S,27.35878,cloudy,0.0,0.0,0.0,0.0,2
38.545392,-90.449844,100.93333333333334,1,16,afternoon,30.0,51.0,0.989232,16.0934,NNE,9.65604,clear,0.0,0.0,0.0,0.0,2
38.615081,-90.218152,43.98333333333333,4,16,afternoon,6.666666666666667,47.0,0.9999264,16.0934,SSE,12.87472,clear,0.0,0.0,0.0,0.0,2
38.646562,-90.431693,200.5,4,15,afternoon,10.555555555555555,32.0,0.990903,16.0934,ESE,9.65604,clear,0.0,0.0,0.0,0.0,2
38.631852,-90.44843,73.0,0,16,afternoon,22.77777777777778,27.0,0.9835506,16.0934,SE,16.0934,cloudy,0.0,0.0,0.0,0.0,2
38.48546500000001,-90.372086,99.98333333333332,3,15,afternoon,16.666666666666668,62.0,0.989232,16.0934,NW,25.74944,thunderstorm,0.0,0.0,0.0,0.0,2
38.771012,-90.316614,152.0,4,5,night,1.1111111111111112,79.0,0.9915714,16.0934,C,0.0,clear,1.0,1.0,1.0,1.0,2
38.62911500000001,-90.289634,21.0,4,19,evening,28.33333333333333,56.0,0.982548,16.0934,E,8.0467,clear,1.0,1.0,0.0,0.0,2
38.518441,-90.371181,128.5,6,16,afternoon,29.444444444444443,55.0,0.9835506,16.0934,SSE,19.31208,cloudy,0.0,0.0,0.0,0.0,2
38.592364,-90.448073,75.01666666666667,3,12,afternoon,35.55555555555556,51.0,0.9805428,16.0934,W,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.616543,-90.224935,95.18333333333334,3,16,afternoon,30.55555555555556,59.0,0.9845532,16.0934,NW,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.547069,-90.349128,70.0,2,15,afternoon,5.555555555555555,45.0,0.9902346,16.0934,SSE,12.87472,clear,0.0,0.0,0.0,0.0,2
38.607456,-90.268026,125.8,4,18,evening,30.0,61.0,0.9865584,16.0934,ESE,14.48406,clear,0.0,0.0,0.0,0.0,2
38.620553,-90.207934,75.01666666666667,2,6,morning,3.333333333333333,89.0,0.9845532,16.0934,N,11.26538,cloudy,1.0,1.0,0.0,0.0,2
38.611167,-90.191201,56.0,3,12,afternoon,27.22222222222222,52.0,0.9912372,16.0934,SW,11.26538,clear,0.0,0.0,0.0,0.0,2
38.646562,-90.449302,75.01666666666667,0,8,morning,1.6666666666666667,50.0,0.9848874,16.0934,WNW,28.96812,clear,0.0,0.0,0.0,0.0,2
38.62965,-90.212274,49.5,5,19,evening,10.0,89.0,0.9822138,16.0934,N,4.82802,clear,1.0,1.0,1.0,0.0,2
38.521208,-90.349128,78.0,2,15,afternoon,5.555555555555555,45.0,0.9902346,16.0934,SSE,12.87472,clear,0.0,0.0,0.0,0.0,2
38.560163,-90.250783,75.03333333333333,3,16,afternoon,18.33333333333333,100.0,0.9845532,16.0934,N,8.0467,rain,0.0,0.0,0.0,0.0,2
38.618216,-90.318704,95.03333333333332,6,21,evening,29.444444444444443,55.0,0.9755298,16.0934,S,12.87472,clear,1.0,1.0,0.0,0.0,2
38.668054,-90.449999,136.5,6,14,afternoon,31.666666666666668,65.0,0.9795402,16.0934,NNW,14.48406,cloudy,0.0,0.0,0.0,0.0,2
38.45636500000001,-90.380129,75.01666666666667,6,16,afternoon,17.22222222222222,52.0,0.977535,9.65604,S,16.0934,rain,0.0,0.0,0.0,0.0,2
38.664887,-90.19103,22.5,3,16,afternoon,19.444444444444443,42.0,0.9701826,16.0934,WSW,16.0934,clear,0.0,0.0,0.0,0.0,2
38.653438,-90.198885,75.01666666666667,2,15,afternoon,33.888888888888886,42.0,0.9765324,16.0934,WNW,11.26538,cloudy,0.0,0.0,0.0,0.0,2
38.608863,-90.268026,20.0,4,18,evening,30.0,61.0,0.9865584,16.0934,ESE,14.48406,clear,0.0,0.0,0.0,0.0,2
38.632229,-90.300702,137.0,3,14,afternoon,4.444444444444445,41.0,1.0039368,16.0934,NNE,11.26538,clear,0.0,0.0,0.0,0.0,2
38.658591,-90.202317,75.01666666666667,6,19,evening,28.88888888888889,35.0,0.979206,16.0934,NNW,12.87472,clear,0.0,0.0,0.0,0.0,2
